Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
DCGAN,Naive Bayes,6,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,7,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,8,0.09661016949152543,0.14214463840399003,0.11503531786074672,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,9,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,10,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,11,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,12,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,13,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,14,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,16,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,17,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,18,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,19,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,20,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,21,0.09203980099502487,0.18407960199004975,0.12271973466003316,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,22,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,23,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,24,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,25,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,26,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,27,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,28,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,29,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,AdaBoost,0,0.3929784824462061,0.2891666666666667,0.3331733077292367,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,1,0.02933088909257562,0.16,0.049573973663826494,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,2,0.10133333333333333,0.1890547263681592,0.13194444444444445,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,3,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,4,0.20454545454545456,0.04477611940298507,0.07346938775510205,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,5,0.03571428571428571,0.009950248756218905,0.01556420233463035,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,6,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,7,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,8,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,9,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,10,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,11,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,12,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,13,0.17886178861788618,0.11578947368421053,0.14057507987220447,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,14,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,15,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,16,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,17,0.1,0.07142857142857142,0.08333333333333333,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,18,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,19,0.03225806451612903,0.004975124378109453,0.008620689655172414,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,20,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,21,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
